"Plot Title: 20168499"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 20168499, SEN S/N: 20168499)","End Of File (LGR S/N: 20168499)"
3681,05/04/18 12:00:00 AM,48.695,
3682,05/04/18 01:30:00 AM,46.188,
3683,05/04/18 03:00:00 AM,44.379,
3684,05/04/18 04:30:00 AM,42.732,
3685,05/04/18 06:00:00 AM,41.439,
3686,05/04/18 07:30:00 AM,40.881,
3687,05/04/18 09:00:00 AM,41.067,
3688,05/04/18 10:30:00 AM,45.648,
3689,05/04/18 12:00:00 PM,57.268,
3690,05/04/18 01:30:00 PM,68.077,
3691,05/04/18 03:00:00 PM,76.181,
3692,05/04/18 04:30:00 PM,78.449,
3693,05/04/18 06:00:00 PM,74.964,
3694,05/04/18 07:30:00 PM,66.193,
3695,05/04/18 09:00:00 PM,59.164,
3696,05/04/18 10:30:00 PM,54.842,
3697,05/05/18 12:00:00 AM,52.225,
3698,05/05/18 01:30:00 AM,49.582,
3699,05/05/18 03:00:00 AM,47.624,
3700,05/05/18 04:30:00 AM,46.008,
3701,05/05/18 06:00:00 AM,44.742,
3702,05/05/18 07:30:00 AM,44.013,
3703,05/05/18 09:00:00 AM,45.104,
3704,05/05/18 10:30:00 AM,50.643,
3705,05/05/18 12:00:00 PM,61.912,
3706,05/05/18 01:30:00 PM,69.793,
3707,05/05/18 03:00:00 PM,76.181,
3708,05/05/18 04:30:00 PM,72.718,
3709,05/05/18 06:00:00 PM,67.221,
3710,05/05/18 07:30:00 PM,61.398,
3711,05/05/18 09:00:00 PM,56.923,
3712,05/05/18 10:30:00 PM,54.322,
3713,05/06/18 12:00:00 AM,51.699,
3714,05/06/18 01:30:00 AM,49.759,
3715,05/06/18 03:00:00 AM,49.050,
3716,05/06/18 04:30:00 AM,48.695,
3717,05/06/18 06:00:00 AM,48.160,
3718,05/06/18 07:30:00 AM,46.728,
3719,05/06/18 09:00:00 AM,47.266,
3720,05/06/18 10:30:00 AM,51.523,
3721,05/06/18 12:00:00 PM,62.598,
3722,05/06/18 01:30:00 PM,72.891,
3723,05/06/18 03:00:00 PM,78.098,
3724,05/06/18 04:30:00 PM,76.181,
3725,05/06/18 06:00:00 PM,70.995,
3726,05/06/18 07:30:00 PM,65.167,
3727,05/06/18 09:00:00 PM,60.368,
3728,05/06/18 10:30:00 PM,56.057,
3729,05/07/18 12:00:00 AM,52.925,
3730,05/07/18 01:30:00 AM,50.819,
3731,05/07/18 03:00:00 AM,50.113,
3732,05/07/18 04:30:00 AM,48.695,
3733,05/07/18 06:00:00 AM,47.624,
3734,05/07/18 07:30:00 AM,47.624,
3735,05/07/18 09:00:00 AM,49.759,
3736,05/07/18 10:30:00 AM,55.017,
3737,05/07/18 12:00:00 PM,62.254,
3738,05/07/18 01:30:00 PM,73.753,
3739,05/07/18 03:00:00 PM,82.864,
3740,05/07/18 04:30:00 PM,83.579,
3741,05/07/18 06:00:00 PM,80.029,
3742,05/07/18 07:30:00 PM,72.545,
3743,05/07/18 09:00:00 PM,64.310,
3744,05/07/18 10:30:00 PM,58.993,
3745,05/08/18 12:00:00 AM,55.884,
3746,05/08/18 01:30:00 AM,53.274,
3747,05/08/18 03:00:00 AM,50.819,
3748,05/08/18 04:30:00 AM,48.695,
3749,05/08/18 06:00:00 AM,46.908,
3750,05/08/18 07:30:00 AM,45.828,
3751,05/08/18 09:00:00 AM,45.828,
3752,05/08/18 10:30:00 AM,50.290,
3753,05/08/18 12:00:00 PM,64.996,
3754,05/08/18 01:30:00 PM,77.050,
3755,05/08/18 03:00:00 PM,85.554,
3756,05/08/18 04:30:00 PM,85.374,
3757,05/08/18 06:00:00 PM,82.508,
3758,05/08/18 07:30:00 PM,74.271,
3759,05/08/18 09:00:00 PM,65.338,
3760,05/08/18 10:30:00 PM,59.508,
3761,05/09/18 12:00:00 AM,55.884,
3762,05/09/18 01:30:00 AM,53.449,
3763,05/09/18 03:00:00 AM,51.874,
3764,05/09/18 04:30:00 AM,51.523,
3765,05/09/18 06:00:00 AM,51.523,
3766,05/09/18 07:30:00 AM,50.113,
3767,05/09/18 09:00:00 AM,52.750,
3768,05/09/18 10:30:00 AM,57.785,
3769,05/09/18 12:00:00 PM,66.537,
3770,05/09/18 01:30:00 PM,79.502,
3771,05/09/18 03:00:00 PM,78.098,
3772,05/09/18 04:30:00 PM,79.853,
3773,05/09/18 06:00:00 PM,78.274,
3774,05/09/18 07:30:00 PM,71.856,
3775,05/09/18 09:00:00 PM,64.825,
3776,05/09/18 10:30:00 PM,61.227,
3777,05/10/18 12:00:00 AM,58.303,
3778,05/10/18 01:30:00 AM,56.750,
3779,05/10/18 03:00:00 AM,55.017,
3780,05/10/18 04:30:00 AM,54.669,
3781,05/10/18 06:00:00 AM,53.973,
3782,05/10/18 07:30:00 AM,53.798,
3783,05/10/18 09:00:00 AM,55.537,
3784,05/10/18 10:30:00 AM,55.884,
3785,05/10/18 12:00:00 PM,57.268,
3786,05/10/18 01:30:00 PM,63.626,
3787,05/10/18 03:00:00 PM,69.107,
3788,05/10/18 04:30:00 PM,69.278,
3789,05/10/18 06:00:00 PM,72.718,
3790,05/10/18 07:30:00 PM,66.537,
3791,05/10/18 09:00:00 PM,60.368,
3792,05/10/18 10:30:00 PM,56.577,
3793,05/11/18 12:00:00 AM,54.147,
3794,05/11/18 01:30:00 AM,53.100,
3795,05/11/18 03:00:00 AM,52.050,
3796,05/11/18 04:30:00 AM,51.346,
3797,05/11/18 06:00:00 AM,50.643,
3798,05/11/18 07:30:00 AM,49.759,
3799,05/11/18 09:00:00 AM,50.819,
3800,05/11/18 10:30:00 AM,50.995,
3801,05/11/18 12:00:00 PM,48.871,
3802,05/11/18 01:30:00 PM,47.446,
3803,05/11/18 03:00:00 PM,54.147,
3804,05/11/18 04:30:00 PM,59.851,
3805,05/11/18 06:00:00 PM,56.404,
3806,05/11/18 07:30:00 PM,54.322,
3807,05/11/18 09:00:00 PM,52.050,
3808,05/11/18 10:30:00 PM,50.819,
3809,05/12/18 12:00:00 AM,49.582,
3810,05/12/18 01:30:00 AM,48.871,
3811,05/12/18 03:00:00 AM,47.982,
3812,05/12/18 04:30:00 AM,47.088,
3813,05/12/18 06:00:00 AM,46.548,
3814,05/12/18 07:30:00 AM,46.548,
3815,05/12/18 09:00:00 AM,47.266,
3816,05/12/18 10:30:00 AM,49.759,
3817,05/12/18 12:00:00 PM,51.699,
3818,05/12/18 01:30:00 PM,55.884,
3819,05/12/18 03:00:00 PM,54.669,
3820,05/12/18 04:30:00 PM,54.147,
3821,05/12/18 06:00:00 PM,57.096,
3822,05/12/18 07:30:00 PM,54.495,
3823,05/12/18 09:00:00 PM,52.050,
3824,05/12/18 10:30:00 PM,50.290,
3825,05/13/18 12:00:00 AM,48.160,
3826,05/13/18 01:30:00 AM,46.188,
3827,05/13/18 03:00:00 AM,44.560,
3828,05/13/18 04:30:00 AM,44.013,
3829,05/13/18 06:00:00 AM,43.466,
3830,05/13/18 07:30:00 AM,44.013,
3831,05/13/18 09:00:00 AM,44.742,
3832,05/13/18 10:30:00 AM,47.624,
3833,05/13/18 12:00:00 PM,54.147,
3834,05/13/18 01:30:00 PM,57.614,
3835,05/13/18 03:00:00 PM,62.083,
3836,05/13/18 04:30:00 PM,64.825,
3837,05/13/18 06:00:00 PM,56.230,
3838,05/13/18 07:30:00 PM,52.750,
3839,05/13/18 09:00:00 PM,50.466,
3840,05/13/18 10:30:00 PM,48.517,
3841,05/14/18 12:00:00 AM,46.728,
3842,05/14/18 01:30:00 AM,45.104,
3843,05/14/18 03:00:00 AM,44.013,
3844,05/14/18 04:30:00 AM,42.915,
3845,05/14/18 06:00:00 AM,42.179,
3846,05/14/18 07:30:00 AM,41.810,
3847,05/14/18 09:00:00 AM,41.994,
3848,05/14/18 10:30:00 AM,46.369,
3849,05/14/18 12:00:00 PM,58.476,
3850,05/14/18 01:30:00 PM,54.147,
3851,05/14/18 03:00:00 PM,54.322,
3852,05/14/18 04:30:00 PM,58.131,
3853,05/14/18 06:00:00 PM,58.476,
3854,05/14/18 07:30:00 PM,56.923,
3855,05/14/18 09:00:00 PM,52.925,
3856,05/14/18 10:30:00 PM,51.172,
3857,05/15/18 12:00:00 AM,49.937,
3858,05/15/18 01:30:00 AM,48.160,
3859,05/15/18 03:00:00 AM,46.548,
3860,05/15/18 04:30:00 AM,45.466,
3861,05/15/18 06:00:00 AM,44.379,
3862,05/15/18 07:30:00 AM,44.013,
3863,05/15/18 09:00:00 AM,44.379,
3864,05/15/18 10:30:00 AM,48.517,
3865,05/15/18 12:00:00 PM,60.539,
3866,05/15/18 01:30:00 PM,57.785,
3867,05/15/18 03:00:00 PM,60.712,
3868,05/15/18 04:30:00 PM,62.940,
3869,05/15/18 06:00:00 PM,58.993,
3870,05/15/18 07:30:00 PM,57.268,
3871,05/15/18 09:00:00 PM,53.623,
3872,05/15/18 10:30:00 PM,50.995,
3873,05/16/18 12:00:00 AM,49.582,
3874,05/16/18 01:30:00 AM,47.802,
3875,05/16/18 03:00:00 AM,46.369,
3876,05/16/18 04:30:00 AM,45.286,
3877,05/16/18 06:00:00 AM,44.560,
3878,05/16/18 07:30:00 AM,44.013,
3879,05/16/18 09:00:00 AM,44.379,
3880,05/16/18 10:30:00 AM,48.871,
3881,05/16/18 12:00:00 PM,58.820,
3882,05/16/18 01:30:00 PM,68.248,
3883,05/16/18 03:00:00 PM,72.028,
3884,05/16/18 04:30:00 PM,70.480,
3885,05/16/18 06:00:00 PM,70.480,
3886,05/16/18 07:30:00 PM,66.193,
3887,05/16/18 09:00:00 PM,61.227,
3888,05/16/18 10:30:00 PM,57.441,
3889,05/17/18 12:00:00 AM,54.495,
3890,05/17/18 01:30:00 AM,52.225,
3891,05/17/18 03:00:00 AM,50.643,
3892,05/17/18 04:30:00 AM,49.050,
3893,05/17/18 06:00:00 AM,47.624,
3894,05/17/18 07:30:00 AM,46.908,
3895,05/17/18 09:00:00 AM,47.088,
3896,05/17/18 10:30:00 AM,51.523,
3897,05/17/18 12:00:00 PM,61.912,
3898,05/17/18 01:30:00 PM,71.512,
3899,05/17/18 03:00:00 PM,77.923,
3900,05/17/18 04:30:00 PM,73.234,
3901,05/17/18 06:00:00 PM,66.366,
3902,05/17/18 07:30:00 PM,62.598,
3903,05/17/18 09:00:00 PM,57.268,
3904,05/17/18 10:30:00 PM,54.322,
3905,05/18/18 12:00:00 AM,52.750,
3906,05/18/18 01:30:00 AM,51.346,
3907,05/18/18 03:00:00 AM,49.228,
3908,05/18/18 04:30:00 AM,47.802,
3909,05/18/18 06:00:00 AM,46.908,
3910,05/18/18 07:30:00 AM,47.624,
3911,05/18/18 09:00:00 AM,49.759,
3912,05/18/18 10:30:00 AM,53.449,
3913,05/18/18 12:00:00 PM,62.254,
3914,05/18/18 01:30:00 PM,67.564,
3915,05/18/18 03:00:00 PM,65.167,
3916,05/18/18 04:30:00 PM,60.883,
3917,05/18/18 06:00:00 PM,60.368,
3918,05/18/18 07:30:00 PM,56.750,
3919,05/18/18 09:00:00 PM,53.100,
3920,05/18/18 10:30:00 PM,52.225,
3921,05/19/18 12:00:00 AM,50.643,
3922,05/19/18 01:30:00 AM,49.759,
3923,05/19/18 03:00:00 AM,49.404,
3924,05/19/18 04:30:00 AM,48.871,
3925,05/19/18 06:00:00 AM,47.624,
3926,05/19/18 07:30:00 AM,48.517,
3927,05/19/18 09:00:00 AM,49.759,
3928,05/19/18 10:30:00 AM,53.623,
3929,05/19/18 12:00:00 PM,56.404,
3930,05/19/18 01:30:00 PM,64.996,
3931,05/19/18 03:00:00 PM,75.312,
3932,05/19/18 04:30:00 PM,75.484,
3933,05/19/18 06:00:00 PM,69.107,
3934,05/19/18 07:30:00 PM,64.310,
3935,05/19/18 09:00:00 PM,60.195,
3936,05/19/18 10:30:00 PM,57.958,
3937,05/20/18 12:00:00 AM,55.711,
3938,05/20/18 01:30:00 AM,53.274,
3939,05/20/18 03:00:00 AM,51.699,
3940,05/20/18 04:30:00 AM,50.113,
3941,05/20/18 06:00:00 AM,48.871,
3942,05/20/18 07:30:00 AM,48.339,
3943,05/20/18 09:00:00 AM,49.228,
3944,05/20/18 10:30:00 AM,52.750,
3945,05/20/18 12:00:00 PM,63.797,
3946,05/20/18 01:30:00 PM,72.545,
3947,05/20/18 03:00:00 PM,67.735,
3948,05/20/18 04:30:00 PM,63.797,
3949,05/20/18 06:00:00 PM,60.195,
3950,05/20/18 07:30:00 PM,58.647,
3951,05/20/18 09:00:00 PM,55.711,
3952,05/20/18 10:30:00 PM,53.100,
3953,05/21/18 12:00:00 AM,51.523,
3954,05/21/18 01:30:00 AM,50.819,
3955,05/21/18 03:00:00 AM,49.759,
3956,05/21/18 04:30:00 AM,48.160,
3957,05/21/18 06:00:00 AM,47.446,
3958,05/21/18 07:30:00 AM,47.088,
3959,05/21/18 09:00:00 AM,47.266,
3960,05/21/18 10:30:00 AM,51.346,
3961,05/21/18 12:00:00 PM,60.024,
3962,05/21/18 01:30:00 PM,66.193,
3963,05/21/18 03:00:00 PM,64.652,
3964,05/21/18 04:30:00 PM,57.958,
3965,05/21/18 06:00:00 PM,58.993,
3966,05/21/18 07:30:00 PM,58.131,
3967,05/21/18 09:00:00 PM,55.189,
3968,05/21/18 10:30:00 PM,53.274,
3969,05/22/18 12:00:00 AM,51.699,
3970,05/22/18 01:30:00 AM,50.113,
3971,05/22/18 03:00:00 AM,48.517,
3972,05/22/18 04:30:00 AM,47.446,
3973,05/22/18 06:00:00 AM,46.728,
3974,05/22/18 07:30:00 AM,46.728,
3975,05/22/18 09:00:00 AM,50.113,
3976,05/22/18 10:30:00 AM,52.750,
3977,05/22/18 12:00:00 PM,54.495,
3978,05/22/18 01:30:00 PM,59.851,
3979,05/22/18 03:00:00 PM,58.303,
3980,05/22/18 04:30:00 PM,64.996,
3981,05/22/18 06:00:00 PM,63.968,
3982,05/22/18 07:30:00 PM,61.569,
3983,05/22/18 09:00:00 PM,57.614,
3984,05/22/18 10:30:00 PM,54.147,
3985,05/23/18 12:00:00 AM,51.874,
3986,05/23/18 01:30:00 AM,51.523,
3987,05/23/18 03:00:00 AM,50.643,
3988,05/23/18 04:30:00 AM,50.113,
3989,05/23/18 06:00:00 AM,48.695,
3990,05/23/18 07:30:00 AM,48.517,
3991,05/23/18 09:00:00 AM,49.582,
3992,05/23/18 10:30:00 AM,52.225,
3993,05/23/18 12:00:00 PM,56.923,
3994,05/23/18 01:30:00 PM,61.398,
3995,05/23/18 03:00:00 PM,64.139,
3996,05/23/18 04:30:00 PM,68.934,
3997,05/23/18 06:00:00 PM,69.278,
3998,05/23/18 07:30:00 PM,64.652,
3999,05/23/18 09:00:00 PM,60.195,
4000,05/23/18 10:30:00 PM,57.268,
4001,05/24/18 12:00:00 AM,54.842,
4002,05/24/18 01:30:00 AM,53.100,
4003,05/24/18 03:00:00 AM,51.523,
4004,05/24/18 04:30:00 AM,50.290,
4005,05/24/18 06:00:00 AM,49.228,
4006,05/24/18 07:30:00 AM,48.871,
4007,05/24/18 09:00:00 AM,49.228,
4008,05/24/18 10:30:00 AM,52.925,
4009,05/24/18 12:00:00 PM,63.282,
4010,05/24/18 01:30:00 PM,73.753,
4011,05/24/18 03:00:00 PM,80.029,
4012,05/24/18 04:30:00 PM,78.449,
4013,05/24/18 06:00:00 PM,75.312,
4014,05/24/18 07:30:00 PM,70.824,
4015,05/24/18 09:00:00 PM,65.680,
4016,05/24/18 10:30:00 PM,61.227,
4017,05/25/18 12:00:00 AM,58.303,
4018,05/25/18 01:30:00 AM,56.057,
4019,05/25/18 03:00:00 AM,54.322,
4020,05/25/18 04:30:00 AM,52.925,
4021,05/25/18 06:00:00 AM,51.699,
4022,05/25/18 07:30:00 AM,51.172,
4023,05/25/18 09:00:00 AM,51.346,
4024,05/25/18 10:30:00 AM,55.364,
4025,05/25/18 12:00:00 PM,66.537,
4026,05/25/18 01:30:00 PM,71.512,
4027,05/25/18 03:00:00 PM,81.090,
4028,05/25/18 04:30:00 PM,80.206,
4029,05/25/18 06:00:00 PM,77.923,
4030,05/25/18 07:30:00 PM,73.407,
4031,05/25/18 09:00:00 PM,67.906,
4032,05/25/18 10:30:00 PM,63.455,
4033,05/26/18 12:00:00 AM,60.368,
4034,05/26/18 01:30:00 AM,57.958,
4035,05/26/18 03:00:00 AM,56.057,
4036,05/26/18 04:30:00 AM,54.147,
4037,05/26/18 06:00:00 AM,52.576,
4038,05/26/18 07:30:00 AM,51.874,
4039,05/26/18 09:00:00 AM,51.699,
4040,05/26/18 10:30:00 AM,55.189,
4041,05/26/18 12:00:00 PM,66.879,
4042,05/26/18 01:30:00 PM,77.050,
4043,05/26/18 03:00:00 PM,82.864,
4044,05/26/18 04:30:00 PM,80.911,
4045,05/26/18 06:00:00 PM,76.703,
4046,05/26/18 07:30:00 PM,68.248,
4047,05/26/18 09:00:00 PM,64.139,
4048,05/26/18 10:30:00 PM,60.712,
4049,05/27/18 12:00:00 AM,58.131,
4050,05/27/18 01:30:00 AM,56.404,
4051,05/27/18 03:00:00 AM,55.364,
4052,05/27/18 04:30:00 AM,53.973,
4053,05/27/18 06:00:00 AM,52.576,
4054,05/27/18 07:30:00 AM,52.576,
4055,05/27/18 09:00:00 AM,53.973,
4056,05/27/18 10:30:00 AM,56.230,
4057,05/27/18 12:00:00 PM,59.508,
4058,05/27/18 01:30:00 PM,66.879,
4059,05/27/18 03:00:00 PM,77.749,
4060,05/27/18 04:30:00 PM,75.659,
4061,05/27/18 06:00:00 PM,74.098,
4062,05/27/18 07:30:00 PM,69.964,
4063,05/27/18 09:00:00 PM,64.481,
4064,05/27/18 10:30:00 PM,60.368,
4065,05/28/18 12:00:00 AM,57.958,
4066,05/28/18 01:30:00 AM,55.884,
4067,05/28/18 03:00:00 AM,54.842,
4068,05/28/18 04:30:00 AM,53.449,
4069,05/28/18 06:00:00 AM,52.050,
4070,05/28/18 07:30:00 AM,51.523,
4071,05/28/18 09:00:00 AM,53.449,
4072,05/28/18 10:30:00 AM,56.577,
4073,05/28/18 12:00:00 PM,64.481,
4074,05/28/18 01:30:00 PM,64.996,
4075,05/28/18 03:00:00 PM,77.574,
4076,05/28/18 04:30:00 PM,68.592,
4077,05/28/18 06:00:00 PM,63.797,
4078,05/28/18 07:30:00 PM,60.712,
4079,05/28/18 09:00:00 PM,57.958,
4080,05/28/18 10:30:00 PM,55.189,
4081,05/29/18 12:00:00 AM,53.973,
4082,05/29/18 01:30:00 AM,53.798,
4083,05/29/18 03:00:00 AM,52.925,
4084,05/29/18 04:30:00 AM,52.401,
4085,05/29/18 06:00:00 AM,52.401,
4086,05/29/18 07:30:00 AM,52.576,
4087,05/29/18 09:00:00 AM,53.973,
4088,05/29/18 10:30:00 AM,57.958,
4089,05/29/18 12:00:00 PM,66.366,
4090,05/29/18 01:30:00 PM,70.651,
4091,05/29/18 03:00:00 PM,75.659,
4092,05/29/18 04:30:00 PM,79.326,
4093,05/29/18 06:00:00 PM,77.574,
4094,05/29/18 07:30:00 PM,71.168,
4095,05/29/18 09:00:00 PM,66.366,
4096,05/29/18 10:30:00 PM,62.083,
4097,05/30/18 12:00:00 AM,59.164,
4098,05/30/18 01:30:00 AM,56.923,
4099,05/30/18 03:00:00 AM,55.189,
4100,05/30/18 04:30:00 AM,53.623,
4101,05/30/18 06:00:00 AM,52.225,
4102,05/30/18 07:30:00 AM,51.874,
4103,05/30/18 09:00:00 AM,52.050,
4104,05/30/18 10:30:00 AM,55.884,
4105,05/30/18 12:00:00 PM,64.652,
4106,05/30/18 01:30:00 PM,64.825,
4107,05/30/18 03:00:00 PM,79.853,
4108,05/30/18 04:30:00 PM,76.181,
4109,05/30/18 06:00:00 PM,70.651,
4110,05/30/18 07:30:00 PM,65.509,
4111,05/30/18 09:00:00 PM,61.398,
4112,05/30/18 10:30:00 PM,59.164,
4113,05/31/18 12:00:00 AM,57.785,
4114,05/31/18 01:30:00 AM,56.923,
4115,05/31/18 03:00:00 AM,56.230,
4116,05/31/18 04:30:00 AM,55.364,
4117,05/31/18 06:00:00 AM,54.322,
4118,05/31/18 07:30:00 AM,53.798,
4119,05/31/18 09:00:00 AM,54.842,
4120,05/31/18 10:30:00 AM,58.993,
4121,05/31/18 12:00:00 PM,67.392,
4122,05/31/18 01:30:00 PM,72.199,
4123,05/31/18 03:00:00 PM,77.574,
4124,05/31/18 04:30:00 PM,73.580,
4125,05/31/18 06:00:00 PM,72.545,
4126,05/31/18 07:30:00 PM,69.964,
4127,05/31/18 09:00:00 PM,64.652,
4128,05/31/18 10:30:00 PM,61.227,
4129,06/01/18 12:00:00 AM,58.476,
4130,06/01/18 01:30:00 AM,56.577,
4131,06/01/18 03:00:00 AM,55.364,
4132,06/01/18 04:30:00 AM,54.495,
4133,06/01/18 06:00:00 AM,52.401,
4134,06/01/18 07:30:00 AM,51.346,
4135,06/01/18 09:00:00 AM,51.874,
4136,06/01/18 10:30:00 AM,54.669,
4137,06/01/18 12:00:00 PM,57.096,
4138,06/01/18 01:30:00 PM,64.481,
4139,06/01/18 03:00:00 PM,70.137,
4140,06/01/18 04:30:00 PM,71.512,
4141,06/01/18 06:00:00 PM,70.480,
4142,06/01/18 07:30:00 PM,66.879,
4143,06/01/18 09:00:00 PM,61.741,
4144,06/01/18 10:30:00 PM,57.441,
4145,06/02/18 12:00:00 AM,54.322,
4146,06/02/18 01:30:00 AM,51.874,
4147,06/02/18 03:00:00 AM,49.937,
4148,06/02/18 04:30:00 AM,48.160,
4149,06/02/18 06:00:00 AM,46.728,
4150,06/02/18 07:30:00 AM,46.008,
4151,06/02/18 09:00:00 AM,46.188,
4152,06/02/18 10:30:00 AM,50.290,
4153,06/02/18 12:00:00 PM,63.626,
4154,06/02/18 01:30:00 PM,75.312,
4155,06/02/18 03:00:00 PM,84.115,
4156,06/02/18 04:30:00 PM,82.508,
4157,06/02/18 06:00:00 PM,78.274,
4158,06/02/18 07:30:00 PM,73.753,
4159,06/02/18 09:00:00 PM,67.735,
4160,06/02/18 10:30:00 PM,62.254,
4161,06/03/18 12:00:00 AM,58.820,
4162,06/03/18 01:30:00 AM,56.230,
4163,06/03/18 03:00:00 AM,54.147,
4164,06/03/18 04:30:00 AM,52.401,
4165,06/03/18 06:00:00 AM,50.995,
4166,06/03/18 07:30:00 AM,50.290,
4167,06/03/18 09:00:00 AM,50.643,
4168,06/03/18 10:30:00 AM,54.842,
4169,06/03/18 12:00:00 PM,68.248,
4170,06/03/18 01:30:00 PM,80.029,
4171,06/03/18 03:00:00 PM,87.915,
4172,06/03/18 04:30:00 PM,85.554,
4173,06/03/18 06:00:00 PM,81.090,
4174,06/03/18 07:30:00 PM,76.528,
4175,06/03/18 09:00:00 PM,69.964,
4176,06/03/18 10:30:00 PM,64.139,
4177,06/04/18 12:00:00 AM,60.368,
4178,06/04/18 01:30:00 AM,57.614,
4179,06/04/18 03:00:00 AM,55.537,
4180,06/04/18 04:30:00 AM,53.798,
4181,06/04/18 06:00:00 AM,52.401,
4182,06/04/18 07:30:00 AM,52.050,
4183,06/04/18 09:00:00 AM,52.225,
4184,06/04/18 10:30:00 AM,56.577,
4185,06/04/18 12:00:00 PM,69.107,
4186,06/04/18 01:30:00 PM,80.382,
4187,06/04/18 03:00:00 PM,89.200,
4188,06/04/18 04:30:00 PM,88.650,
4189,06/04/18 06:00:00 PM,83.757,
4190,06/04/18 07:30:00 PM,78.800,
4191,06/04/18 09:00:00 PM,72.372,
4192,06/04/18 10:30:00 PM,66.193,
4193,06/05/18 12:00:00 AM,62.598,
4194,06/05/18 01:30:00 AM,59.851,
4195,06/05/18 03:00:00 AM,57.785,
4196,06/05/18 04:30:00 AM,55.884,
4197,06/05/18 06:00:00 AM,54.495,
4198,06/05/18 07:30:00 AM,53.973,
4199,06/05/18 09:00:00 AM,54.322,
4200,06/05/18 10:30:00 AM,58.820,
4201,06/05/18 12:00:00 PM,70.824,
4202,06/05/18 01:30:00 PM,84.295,
4203,06/05/18 03:00:00 PM,91.987,
4204,06/05/18 04:30:00 PM,91.240,
4205,06/05/18 06:00:00 PM,85.194,
4206,06/05/18 07:30:00 PM,77.923,
4207,06/05/18 09:00:00 PM,71.339,
4208,06/05/18 10:30:00 PM,66.193,
4209,06/06/18 12:00:00 AM,62.940,
4210,06/06/18 01:30:00 AM,60.195,
4211,06/06/18 03:00:00 AM,58.303,
4212,06/06/18 04:30:00 AM,56.577,
4213,06/06/18 06:00:00 AM,54.842,
4214,06/06/18 07:30:00 AM,54.495,
4215,06/06/18 09:00:00 AM,55.189,
4216,06/06/18 10:30:00 AM,61.398,
4217,06/06/18 12:00:00 PM,73.062,
4218,06/06/18 01:30:00 PM,84.115,
4219,06/06/18 03:00:00 PM,94.253,
4220,06/06/18 04:30:00 PM,93.115,
4221,06/06/18 06:00:00 PM,87.733,
4222,06/06/18 07:30:00 PM,81.975,
4223,06/06/18 09:00:00 PM,74.791,
4224,06/06/18 10:30:00 PM,68.077,
4225,06/07/18 12:00:00 AM,64.481,
4226,06/07/18 01:30:00 AM,61.569,
4227,06/07/18 03:00:00 AM,59.508,
4228,06/07/18 04:30:00 AM,57.441,
4229,06/07/18 06:00:00 AM,55.884,
4230,06/07/18 07:30:00 AM,55.017,
4231,06/07/18 09:00:00 AM,55.017,
4232,06/07/18 10:30:00 AM,59.851,
4233,06/07/18 12:00:00 PM,72.372,
4234,06/07/18 01:30:00 PM,86.097,
4235,06/07/18 03:00:00 PM,96.748,
4236,06/07/18 04:30:00 PM,93.493,
4237,06/07/18 06:00:00 PM,84.295,
4238,06/07/18 07:30:00 PM,77.225,
4239,06/07/18 09:00:00 PM,72.028,
4240,06/07/18 10:30:00 PM,65.851,
4241,06/08/18 12:00:00 AM,62.254,
4242,06/08/18 01:30:00 AM,59.680,
4243,06/08/18 03:00:00 AM,57.614,
4244,06/08/18 04:30:00 AM,56.057,
4245,06/08/18 06:00:00 AM,54.495,
4246,06/08/18 07:30:00 AM,54.147,
4247,06/08/18 09:00:00 AM,54.842,
4248,06/08/18 10:30:00 AM,59.680,
4249,06/08/18 12:00:00 PM,73.234,
4250,06/08/18 01:30:00 PM,87.915,
4251,06/08/18 03:00:00 PM,97.331,
4252,06/08/18 04:30:00 PM,95.783,
4253,06/08/18 06:00:00 PM,90.309,
4254,06/08/18 07:30:00 PM,83.399,
4255,06/08/18 09:00:00 PM,75.659,
4256,06/08/18 10:30:00 PM,68.763,
4257,06/09/18 12:00:00 AM,64.481,
4258,06/09/18 01:30:00 AM,61.569,
4259,06/09/18 03:00:00 AM,59.164,
4260,06/09/18 04:30:00 AM,57.268,
4261,06/09/18 06:00:00 AM,55.884,
4262,06/09/18 07:30:00 AM,55.189,
4263,06/09/18 09:00:00 AM,55.537,
4264,06/09/18 10:30:00 AM,60.368,
4265,06/09/18 12:00:00 PM,72.891,
4266,06/09/18 01:30:00 PM,87.368,
4267,06/09/18 03:00:00 PM,98.897,
4268,06/09/18 04:30:00 PM,96.555,
4269,06/09/18 06:00:00 PM,91.240,
4270,06/09/18 07:30:00 PM,83.935,
4271,06/09/18 09:00:00 PM,75.659,
4272,06/09/18 10:30:00 PM,70.480,
4273,06/10/18 12:00:00 AM,68.077,
4274,06/10/18 01:30:00 AM,66.193,
4275,06/10/18 03:00:00 AM,63.111,
4276,06/10/18 04:30:00 AM,60.195,
4277,06/10/18 06:00:00 AM,57.614,
4278,06/10/18 07:30:00 AM,58.303,
4279,06/10/18 09:00:00 AM,58.993,
4280,06/10/18 10:30:00 AM,59.851,
4281,06/10/18 12:00:00 PM,71.339,
4282,06/10/18 01:30:00 PM,86.459,
4283,06/10/18 03:00:00 PM,96.942,
4284,06/10/18 04:30:00 PM,93.682,
4285,06/10/18 06:00:00 PM,87.552,
